# generated by scripts/make_more_samplesheets.py — data_root=/BiO/scratch/ehojune/GIAB_benchmark
sample,dataset,unit,fastq_1,fastq_2,bytes
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.020,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_020.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_020.fastq.gz,1058713900
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.021,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_021.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_021.fastq.gz,1054629592
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.022,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_022.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_022.fastq.gz,1060031751
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.023,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_023.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_023.fastq.gz,1064208750
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.024,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_024.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_024.fastq.gz,1074539181
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.025,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_025.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_025.fastq.gz,1076867976
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.026,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_026.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_026.fastq.gz,1087748737
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.027,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_027.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_027.fastq.gz,1098116732
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.028,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_028.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_028.fastq.gz,1106440335
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.029,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_029.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_029.fastq.gz,1117604537
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.030,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_030.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_030.fastq.gz,1044664548
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.031,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_031.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_031.fastq.gz,1057026471
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.032,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_032.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_032.fastq.gz,1057144805
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.033,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_033.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_033.fastq.gz,1061273337
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.034,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_034.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_034.fastq.gz,1067864399
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.035,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_035.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_035.fastq.gz,1075134541
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.036,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_036.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_036.fastq.gz,1083305055
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.037,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_037.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_037.fastq.gz,1090064613
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.038,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_038.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_038.fastq.gz,1102466990
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.039,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_039.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_039.fastq.gz,846602455
